0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Title_t, "Piano"
1, 0, Time_signature, 1, 3, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 705882
1, 0, Control_c, 0, 121, 0
1, 0, Control_c, 0, 100, 0
1, 0, Control_c, 0, 101, 0
1, 0, Control_c, 0, 6, 12
1, 0, Control_c, 0, 100, 127
1, 0, Control_c, 0, 101, 127
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 99
1, 0, Control_c, 0, 10, 63
1, 0, Control_c, 0, 91, 0
1, 0, Control_c, 0, 93, 0
1, 0, MIDI_port, 0
1, 240, Time_signature, 2, 2, 24, 8
1, 480, Note_on_c, 0, 60, 49
1, 480, Note_on_c, 0, 64, 49
1, 480, Note_on_c, 0, 69, 49
1, 599, Note_on_c, 0, 60, 0
1, 599, Note_on_c, 0, 64, 0
1, 599, Note_on_c, 0, 69, 0
1, 720, Note_on_c, 0, 60, 49
1, 720, Note_on_c, 0, 64, 49
1, 720, Note_on_c, 0, 69, 49
1, 839, Note_on_c, 0, 60, 0
1, 839, Note_on_c, 0, 64, 0
1, 839, Note_on_c, 0, 69, 0
1, 960, Note_on_c, 0, 64, 49
1, 960, Note_on_c, 0, 67, 49
1, 960, Note_on_c, 0, 72, 49
1, 1079, Note_on_c, 0, 64, 0
1, 1079, Note_on_c, 0, 67, 0
1, 1079, Note_on_c, 0, 72, 0
1, 1440, Note_on_c, 0, 62, 49
1, 1440, Note_on_c, 0, 65, 49
1, 1440, Note_on_c, 0, 71, 49
1, 1559, Note_on_c, 0, 62, 0
1, 1559, Note_on_c, 0, 65, 0
1, 1559, Note_on_c, 0, 71, 0
1, 1920, Note_on_c, 0, 59, 49
1, 1920, Note_on_c, 0, 62, 49
1, 1920, Note_on_c, 0, 67, 49
1, 2039, Note_on_c, 0, 59, 0
1, 2039, Note_on_c, 0, 62, 0
1, 2039, Note_on_c, 0, 67, 0
1, 2400, Note_on_c, 0, 60, 49
1, 2400, Note_on_c, 0, 64, 49
1, 2400, Note_on_c, 0, 69, 49
1, 2519, Note_on_c, 0, 60, 0
1, 2519, Note_on_c, 0, 64, 0
1, 2519, Note_on_c, 0, 69, 0
1, 2640, Note_on_c, 0, 60, 49
1, 2640, Note_on_c, 0, 64, 49
1, 2640, Note_on_c, 0, 69, 49
1, 2759, Note_on_c, 0, 60, 0
1, 2759, Note_on_c, 0, 64, 0
1, 2759, Note_on_c, 0, 69, 0
1, 2880, Note_on_c, 0, 64, 49
1, 2880, Note_on_c, 0, 67, 49
1, 2880, Note_on_c, 0, 72, 49
1, 2999, Note_on_c, 0, 64, 0
1, 2999, Note_on_c, 0, 67, 0
1, 2999, Note_on_c, 0, 72, 0
1, 3360, Note_on_c, 0, 62, 49
1, 3360, Note_on_c, 0, 65, 49
1, 3360, Note_on_c, 0, 71, 49
1, 3479, Note_on_c, 0, 62, 0
1, 3479, Note_on_c, 0, 65, 0
1, 3479, Note_on_c, 0, 71, 0
1, 3840, Note_on_c, 0, 59, 49
1, 3840, Note_on_c, 0, 62, 49
1, 3840, Note_on_c, 0, 67, 49
1, 3959, Note_on_c, 0, 59, 0
1, 3959, Note_on_c, 0, 62, 0
1, 3959, Note_on_c, 0, 67, 0
1, 4320, Note_on_c, 0, 60, 49
1, 4320, Note_on_c, 0, 64, 49
1, 4320, Note_on_c, 0, 69, 49
1, 4439, Note_on_c, 0, 60, 0
1, 4439, Note_on_c, 0, 64, 0
1, 4439, Note_on_c, 0, 69, 0
1, 4800, Note_on_c, 0, 62, 49
1, 4800, Note_on_c, 0, 65, 49
1, 4800, Note_on_c, 0, 71, 49
1, 4919, Note_on_c, 0, 62, 0
1, 4919, Note_on_c, 0, 65, 0
1, 4919, Note_on_c, 0, 71, 0
1, 5280, Note_on_c, 0, 64, 49
1, 5280, Note_on_c, 0, 67, 49
1, 5280, Note_on_c, 0, 72, 49
1, 5399, Note_on_c, 0, 64, 0
1, 5399, Note_on_c, 0, 67, 0
1, 5399, Note_on_c, 0, 72, 0
1, 5760, Note_on_c, 0, 65, 49
1, 5760, Note_on_c, 0, 69, 49
1, 5760, Note_on_c, 0, 74, 49
1, 5879, Note_on_c, 0, 65, 0
1, 5879, Note_on_c, 0, 69, 0
1, 5879, Note_on_c, 0, 74, 0
1, 6240, Note_on_c, 0, 67, 49
1, 6240, Note_on_c, 0, 71, 49
1, 6240, Note_on_c, 0, 76, 49
1, 6359, Note_on_c, 0, 67, 0
1, 6359, Note_on_c, 0, 71, 0
1, 6359, Note_on_c, 0, 76, 0
1, 6480, Note_on_c, 0, 67, 49
1, 6480, Note_on_c, 0, 71, 49
1, 6480, Note_on_c, 0, 76, 49
1, 6599, Note_on_c, 0, 67, 0
1, 6599, Note_on_c, 0, 71, 0
1, 6599, Note_on_c, 0, 76, 0
1, 6720, Note_on_c, 0, 69, 49
1, 6720, Note_on_c, 0, 72, 49
1, 6720, Note_on_c, 0, 77, 49
1, 6839, Note_on_c, 0, 69, 0
1, 6839, Note_on_c, 0, 72, 0
1, 6839, Note_on_c, 0, 77, 0
1, 7200, Note_on_c, 0, 67, 80
1, 7200, Note_on_c, 0, 71, 80
1, 7200, Note_on_c, 0, 76, 80
1, 7319, Note_on_c, 0, 67, 0
1, 7319, Note_on_c, 0, 71, 0
1, 7319, Note_on_c, 0, 76, 0
1, 7440, Note_on_c, 0, 67, 80
1, 7440, Note_on_c, 0, 71, 80
1, 7440, Note_on_c, 0, 76, 80
1, 7559, Note_on_c, 0, 67, 0
1, 7559, Note_on_c, 0, 71, 0
1, 7559, Note_on_c, 0, 76, 0
1, 7680, Note_on_c, 0, 69, 80
1, 7680, Note_on_c, 0, 72, 80
1, 7680, Note_on_c, 0, 77, 80
1, 7799, Note_on_c, 0, 69, 0
1, 7799, Note_on_c, 0, 72, 0
1, 7799, Note_on_c, 0, 77, 0
